Cage,Veg_Treatment,Pred_Treatment,Hour,Minute,Time,Animal,Width,Height,Perch,Beh,Observer
AP7,Artemisia,Predator,13,0,13,MEFE,9,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,13,30,13.5,MEFE,9,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,14,0,14,MEFE,9,6,Grass,Sitting,JDM
AP7,Artemisia,Predator,14,30,14.5,MEFE,4,20,Mesh,Sitting,JDM
AP7,Artemisia,Predator,15,0,15,MEFE,3.5,22,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,15,30,15.5,MEFE,5,20,Artemisia,Foraging,JDM
AP7,Artemisia,Predator,16,0,16,MEFE,4,19,Mesh,Sitting,JDM
AP7,Artemisia,Predator,16,30,16.5,MEFE,4,19,Mesh,Sitting,JDM
AP7,Artemisia,Predator,17,0,17,MEFE,6,19,Artemisia,Foraging,JDM
AP7,Artemisia,Predator,17,30,17.5,MEFE,7,19,Mesh,Sitting,JDM
AP7,Artemisia,Predator,18,0,18,MEFE,7,19,Artemisia,Foraging,JDM
AP7,Artemisia,Predator,18,30,18.5,MEFE,8,19,Mesh,Sitting,JDM
AP7,Artemisia,Predator,19,0,19,MEFE,8,19,Mesh,Sitting,JDM
AP7,Artemisia,Predator,7,30,7.5,MEFE,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,8,0,8,MEFE,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,8,30,8.5,MEFE,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,9,0,9,MEFE,9,7,Grass,Sitting,JDM
AP7,Artemisia,Predator,9,30,9.5,MEFE,9.5,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,10,0,10,MEFE,9.5,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,10,30,10.5,MEFE,9.5,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,11,0,11,MEFE,9.5,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,11,30,11.5,MEFE,9.5,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,12,0,12,MEFE,9.5,4,Grass,Sitting,JDM
AP7,Artemisia,Predator,12,30,12.5,MEFE,10,7,Grass,Sitting,JDM
AP7,Artemisia,Predator,13,0,13,MEFE,10,7,Grass,Sitting,JDM
AP7,Artemisia,Predator,13,30,13.5,MEFE,7.5,6.5,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,14,0,14,MEFE,6,7.5,Grass,Sitting,JDM
AP7,Artemisia,Predator,14,30,14.5,MEFE,9,4.5,Grass,Sitting,JDM
AP7,Artemisia,Predator,15,0,15,MEFE,9.5,6.5,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,15,30,15.5,MEFE,9.5,6.5,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,16,0,16,MEFE,9.5,6.5,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,16,30,16.5,MEFE,8,5,Grass,Sitting,JDM
AP7,Artemisia,Predator,17,0,17,MEFE,8.5,6,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,17,30,17.5,MEFE,8.5,6,Grass,Sitting,JDM
AP7,Artemisia,Predator,18,0,18,MEFE,8.5,6,Grass,Sitting,JDM
AP7,Artemisia,Predator,18,30,18.5,MEFE,4,10,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,19,0,19,MEFE,4,10,Artemisia,Sitting,JDM
AP7,Artemisia,Predator,7,30,7.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,8,0,8,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,8,30,8.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,9,0,9,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,9,30,9.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,10,0,10,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,10,30,10.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,11,0,11,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,11,30,11.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,12,0,12,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,12,30,12.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,13,0,13,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,13,30,13.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,14,0,14,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,14,30,14.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,15,0,15,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,15,30,15.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,16,0,16,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,16,30,16.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,17,0,17,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,17,30,17.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,18,0,18,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,18,30,18.5,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,19,0,19,PIMI,NA,NA,NA,NA,JDM
AP7,Artemisia,Predator,7,30,7.5,MEFE,7,7.5,Forb,Sitting,AR
AP7,Artemisia,Predator,8,0,8,MEFE,11,15.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,8,30,8.5,MEFE,11,16,Artemisia,Sitting,AR
AP7,Artemisia,Predator,9,0,9,MEFE,11,16,Artemisia,Sitting,AR
AP7,Artemisia,Predator,9,30,9.5,MEFE,11,16,Artemisia,Sitting,AR
AP7,Artemisia,Predator,10,0,10,MEFE,11,16,Artemisia,Sitting,AR
AP7,Artemisia,Predator,10,30,10.5,MEFE,10,15.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,11,0,11,MEFE,11,21.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,11,30,11.5,MEFE,11,21.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,12,0,12,MEFE,9,22.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,12,30,12.5,MEFE,9,22.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,13,0,13,MEFE,9,20.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,13,30,13.5,MEFE,12,20,Artemisia,Sitting,AR
AP7,Artemisia,Predator,14,0,14,MEFE,11.5,20,Artemisia,Sitting,AR
AP7,Artemisia,Predator,14,30,14.5,MEFE,11.5,20.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,15,0,15,MEFE,9.5,18,Artemisia,Sitting,AR
AP7,Artemisia,Predator,15,30,15.5,MEFE,11.5,18,Artemisia,Sitting,AR
AP7,Artemisia,Predator,16,0,16,MEFE,9.5,6,Artemisia,Sitting,AR
AP7,Artemisia,Predator,16,30,16.5,MEFE,10,8,Artemisia,Sitting,AR
AP7,Artemisia,Predator,17,0,17,MEFE,8,14,Artemisia,Sitting,AR
AP7,Artemisia,Predator,17,30,17.5,MEFE,8.5,17,Artemisia,Sitting,AR
AP7,Artemisia,Predator,18,0,18,MEFE,12,19.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,18,30,18.5,MEFE,12,19.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,19,0,19,MEFE,9,22,Artemisia,Sitting,AR
AP7,Artemisia,Predator,7,30,7.5,MEFE,7.5,5.5,Grass,Sitting,AR
AP7,Artemisia,Predator,8,0,8,MEFE,7.5,3,Grass,Sitting,AR
AP7,Artemisia,Predator,8,30,8.5,MEFE,7.5,3,Grass,Sitting,AR
AP7,Artemisia,Predator,9,0,9,MEFE,7.5,3,Grass,Sitting,AR
AP7,Artemisia,Predator,9,30,9.5,MEFE,7,4,Grass,Sitting,AR
AP7,Artemisia,Predator,10,0,10,MEFE,7,3,Grass,Sitting,AR
AP7,Artemisia,Predator,10,30,10.5,MEFE,6.5,4.5,Grass,Sitting,AR
AP7,Artemisia,Predator,11,0,11,MEFE,7,4.5,Grass,Sitting,AR
AP7,Artemisia,Predator,11,30,11.5,MEFE,8,3,Grass,Sitting,AR
AP7,Artemisia,Predator,12,0,12,MEFE,9,21.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,12,30,12.5,MEFE,9,21.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,13,0,13,MEFE,9,22.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,13,30,13.5,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,14,0,14,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,14,30,14.5,MEFE,5,7,Grass,Sitting,AR
AP7,Artemisia,Predator,15,0,15,MEFE,6.5,9,Forb,Sitting,AR
AP7,Artemisia,Predator,15,30,15.5,MEFE,7,6,Artemisia,Sitting,AR
AP7,Artemisia,Predator,16,0,16,MEFE,12,19.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,16,30,16.5,MEFE,11.5,20,Artemisia,Sitting,AR
AP7,Artemisia,Predator,17,0,17,MEFE,11.5,19.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,17,30,17.5,MEFE,11.5,19.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,18,0,18,MEFE,11.5,18.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,18,30,18.5,MEFE,11.5,18.5,Artemisia,Sitting,AR
AP7,Artemisia,Predator,19,0,19,MEFE,11.5,20,Artemisia,Sitting,AR
AP7,Artemisia,Predator,7,30,7.5,MEFE,11,16,Artemisia,Sitting,AR
AP7,Artemisia,Predator,8,0,8,MEFE,6.5,7,Forb,Sitting,AR
AP7,Artemisia,Predator,8,30,8.5,MEFE,7,7,Forb,Sitting,AR
AP7,Artemisia,Predator,9,0,9,MEFE,7,7,Forb,Sitting,AR
AP7,Artemisia,Predator,9,30,9.5,MEFE,7,6,Forb,Sitting,AR
AP7,Artemisia,Predator,10,0,10,MEFE,7,6,Forb,Sitting,AR
AP7,Artemisia,Predator,10,30,10.5,MEFE,6.5,5.5,Forb,Sitting,AR
AP7,Artemisia,Predator,11,0,11,MEFE,6.5,5.5,Forb,Sitting,AR
AP7,Artemisia,Predator,11,30,11.5,MEFE,6.5,5.5,Forb,Sitting,AR
AP7,Artemisia,Predator,12,0,12,MEFE,6.5,5.5,Forb,Sitting,AR
AP7,Artemisia,Predator,12,30,12.5,MEFE,6.5,5.5,Forb,Foraging,AR
AP7,Artemisia,Predator,13,0,13,MEFE,6.5,8,Forb,Sitting,AR
AP7,Artemisia,Predator,13,30,13.5,MEFE,6.5,7,Forb,Sitting,AR
AP7,Artemisia,Predator,14,0,14,MEFE,6.5,6.5,Forb,Sitting,AR
AP7,Artemisia,Predator,14,30,14.5,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,15,0,15,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,15,30,15.5,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,16,0,16,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,16,30,16.5,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,17,0,17,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,17,30,17.5,MEFE,9,23,Artemisia,Sitting,AR
AP7,Artemisia,Predator,18,0,18,MEFE,9.5,24,Artemisia,Sitting,AR
AP7,Artemisia,Predator,18,30,18.5,MEFE,8.5,26,Artemisia,Sitting,AR
AP7,Artemisia,Predator,19,0,19,MEFE,9,26,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,7,30,7.5,MEFE,13.5,21.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,8,0,8,MEFE,13.5,21.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,8,30,8.5,MEFE,13.5,24,Solidago,Sitting,AR
MH1,Mixed,Herbivore,9,0,9,MEFE,13.5,24,Solidago,Sitting,AR
MH1,Mixed,Herbivore,9,30,9.5,MEFE,13.5,24,Solidago,Sitting,AR
MH1,Mixed,Herbivore,10,0,10,MEFE,13.5,23,Solidago,Sitting,AR
MH1,Mixed,Herbivore,10,30,10.5,MEFE,13,16.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,11,0,11,MEFE,13,3,Solidago,Sitting,AR
MH1,Mixed,Herbivore,11,30,11.5,MEFE,13.5,30,Mesh,Sitting,AR
MH1,Mixed,Herbivore,12,0,12,MEFE,13,23.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,12,30,12.5,MEFE,13,18,Solidago,Sitting,AR
MH1,Mixed,Herbivore,13,0,13,MEFE,14,24,Solidago,Sitting,AR
MH1,Mixed,Herbivore,13,30,13.5,MEFE,13,23,Solidago,Sitting,AR
MH1,Mixed,Herbivore,14,0,14,MEFE,13,23,Solidago,Sitting,AR
MH1,Mixed,Herbivore,14,30,14.5,MEFE,14,30,Solidago,Sitting,AR
MH1,Mixed,Herbivore,15,0,15,MEFE,13.5,25,Solidago,Sitting,AR
MH1,Mixed,Herbivore,15,30,15.5,MEFE,10,14,Mesh,Sitting,AR
MH1,Mixed,Herbivore,16,0,16,MEFE,10,14,Mesh,Sitting,AR
MH1,Mixed,Herbivore,16,30,16.5,MEFE,15,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,17,0,17,MEFE,15,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,17,30,17.5,MEFE,15,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,18,0,18,MEFE,15,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,18,30,18.5,MEFE,12.5,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,19,0,19,MEFE,12.5,31,Solidago,Foraging,AR
MH1,Mixed,Herbivore,7,30,7.5,MEFE,5,3.5,Grass,Sitting,AR
MH1,Mixed,Herbivore,8,0,8,MEFE,NA,NA,NA,NA,AR
MH1,Mixed,Herbivore,8,30,8.5,MEFE,5,19,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,9,0,9,MEFE,14.5,26,Post,Sitting,AR
MH1,Mixed,Herbivore,9,30,9.5,MEFE,14.5,26,Post,Sitting,AR
MH1,Mixed,Herbivore,10,0,10,MEFE,14.5,23,Post,Sitting,AR
MH1,Mixed,Herbivore,10,30,10.5,MEFE,14.5,23,Post,Sitting,AR
MH1,Mixed,Herbivore,11,0,11,MEFE,14.5,23,Post,Sitting,AR
MH1,Mixed,Herbivore,11,30,11.5,MEFE,14.5,25,Post,Sitting,AR
MH1,Mixed,Herbivore,12,0,12,MEFE,15,27,Post,Sitting,AR
MH1,Mixed,Herbivore,12,30,12.5,MEFE,13,23.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,13,0,13,MEFE,13.5,14,Solidago,Sitting,AR
MH1,Mixed,Herbivore,13,30,13.5,MEFE,12.5,7,Solidago,Foraging,AR
MH1,Mixed,Herbivore,14,0,14,MEFE,10,15,Mesh,Sitting,AR
MH1,Mixed,Herbivore,14,30,14.5,MEFE,10,15,Mesh,Sitting,AR
MH1,Mixed,Herbivore,15,0,15,MEFE,0,22,Post,Sitting,AR
MH1,Mixed,Herbivore,15,30,15.5,MEFE,0,22,Post,Sitting,AR
MH1,Mixed,Herbivore,16,0,16,MEFE,0,22,Post,Sitting,AR
MH1,Mixed,Herbivore,16,30,16.5,MEFE,16,31,Post,Sitting,AR
MH1,Mixed,Herbivore,17,0,17,MEFE,15,31,Post,Sitting,AR
MH1,Mixed,Herbivore,17,30,17.5,MEFE,15,31,Post,Sitting,AR
MH1,Mixed,Herbivore,18,0,18,MEFE,15,31,Post,Sitting,AR
MH1,Mixed,Herbivore,18,30,18.5,MEFE,15,31,Post,Sitting,AR
MH1,Mixed,Herbivore,19,0,19,MEFE,15,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,7,30,7.5,MEFE,8,14,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,8,0,8,MEFE,8,14,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,8,30,8.5,MEFE,8,13.5,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,9,0,9,MEFE,5,18.5,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,9,30,9.5,MEFE,5,18.5,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,10,0,10,MEFE,5,18.5,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,10,30,10.5,MEFE,10,14,Grass,Sitting,AR
MH1,Mixed,Herbivore,11,0,11,MEFE,NA,NA,NA,NA,AR
MH1,Mixed,Herbivore,11,30,11.5,MEFE,11,13.5,Grass,Sitting,AR
MH1,Mixed,Herbivore,12,0,12,MEFE,13,16.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,12,30,12.5,MEFE,15,31,Post,Sitting,AR
MH1,Mixed,Herbivore,13,0,13,MEFE,0,11,Mesh,Sitting,AR
MH1,Mixed,Herbivore,13,30,13.5,MEFE,0,13,Mesh,Sitting,AR
MH1,Mixed,Herbivore,14,0,14,MEFE,14.52,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,14,30,14.5,MEFE,14,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,15,0,15,MEFE,13,30.5,Solidago,Sitting,AR
MH1,Mixed,Herbivore,15,30,15.5,MEFE,16,30,Post,Sitting,AR
MH1,Mixed,Herbivore,16,0,16,MEFE,16,30,Post,Sitting,AR
MH1,Mixed,Herbivore,16,30,16.5,MEFE,10,14,Mesh,Sitting,AR
MH1,Mixed,Herbivore,17,0,17,MEFE,14,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,17,30,17.5,MEFE,14,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,18,0,18,MEFE,14,31,Mesh,Sitting,AR
MH1,Mixed,Herbivore,18,30,18.5,MEFE,9,16,Artemisia,Sitting,AR
MH1,Mixed,Herbivore,19,0,19,MEFE,9,16,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,7,30,7.5,MEFE,11.5,7,Grass,Sitting,AR
AH3,Artemisia,Herbivore,8,0,8,MEFE,11.5,7,Grass,Sitting,AR
AH3,Artemisia,Herbivore,8,30,8.5,MEFE,6.5,8,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,9,0,9,MEFE,6.5,8,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,9,30,9.5,MEFE,6,9,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,10,0,10,MEFE,4.5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,10,30,10.5,MEFE,4.5,14.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,11,0,11,MEFE,4.5,14.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,11,30,11.5,MEFE,4,12,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,12,0,12,MEFE,5,11.25,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,12,30,12.5,MEFE,5.5,11,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,13,0,13,MEFE,4,15,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,13,30,13.5,MEFE,1.5,23,Post,Sitting,AR
AH3,Artemisia,Herbivore,14,0,14,MEFE,6.5,13,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,14,30,14.5,MEFE,6.5,11.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,15,0,15,MEFE,4,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,15,30,15.5,MEFE,4.5,12.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,16,0,16,MEFE,1.5,17,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,16,30,16.5,MEFE,4.5,11,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,17,0,17,MEFE,1.5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,17,30,17.5,MEFE,1.5,16,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,18,0,18,MEFE,3.5,16,Grass,Sitting,AR
AH3,Artemisia,Herbivore,18,30,18.5,MEFE,4,15.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,19,0,19,MEFE,4,15.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,7,30,7.5,MEFE,13,5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,8,0,8,MEFE,4.5,8,Forb,Sitting,AR
AH3,Artemisia,Herbivore,8,30,8.5,MEFE,4,8,Forb,Sitting,AR
AH3,Artemisia,Herbivore,9,0,9,MEFE,4,8,Forb,Sitting,AR
AH3,Artemisia,Herbivore,9,30,9.5,MEFE,4.5,9,Grass,Sitting,AR
AH3,Artemisia,Herbivore,10,0,10,MEFE,5.5,9,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,10,30,10.5,MEFE,5,9,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,11,0,11,MEFE,5,9.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,11,30,11.5,MEFE,4,13,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,12,0,12,MEFE,4.5,13,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,12,30,12.5,MEFE,5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,13,0,13,MEFE,5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,13,30,13.5,MEFE,4.5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,14,0,14,MEFE,4.5,13,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,14,30,14.5,MEFE,11.5,31,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,15,0,15,MEFE,6.5,12.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,15,30,15.5,MEFE,7.5,12,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,16,0,16,MEFE,4.5,12.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,16,30,16.5,MEFE,6,12,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,17,0,17,MEFE,1.5,29,Post,Sitting,AR
AH3,Artemisia,Herbivore,17,30,17.5,MEFE,3.5,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,18,0,18,MEFE,5,14.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,18,30,18.5,MEFE,5,15,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,19,0,19,MEFE,5,13,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,7,30,7.5,MEFE,3.5,9.5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,8,0,8,MEFE,3.5,12.5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,8,30,8.5,MEFE,3.5,12.5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,9,0,9,MEFE,3.5,12.5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,9,30,9.5,MEFE,13,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,10,0,10,MEFE,9,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,10,30,10.5,MEFE,1.5,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,11,0,11,MEFE,3,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,11,30,11.5,MEFE,4,18.5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,12,0,12,MEFE,11.5,12.5,Grass,Sitting,AR
AH3,Artemisia,Herbivore,12,30,12.5,MEFE,3,12,Grass,Sitting,AR
AH3,Artemisia,Herbivore,13,0,13,MEFE,7,10.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,13,30,13.5,MEFE,4.5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,14,0,14,MEFE,4.5,15,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,14,30,14.5,MEFE,11,18,Grass,Sitting,AR
AH3,Artemisia,Herbivore,15,0,15,MEFE,7,11,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,15,30,15.5,MEFE,11,13,Grass,Sitting,AR
AH3,Artemisia,Herbivore,16,0,16,MEFE,5,12.5,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,16,30,16.5,MEFE,5,14,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,17,0,17,MEFE,14.5,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,17,30,17.5,MEFE,6,12,Artemisia,Sitting,AR
AH3,Artemisia,Herbivore,18,0,18,MEFE,13.5,31,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,18,30,18.5,MEFE,15,29,Mesh,Sitting,AR
AH3,Artemisia,Herbivore,19,0,19,MEFE,1.5,17,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,7,30,7.5,MEFE,4.5,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,8,0,8,MEFE,4.5,15.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,8,30,8.5,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,9,0,9,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,9,30,9.5,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,10,0,10,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,10,30,10.5,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,11,0,11,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,11,30,11.5,MEFE,4,15,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,12,0,12,MEFE,4.5,16,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,12,30,12.5,MEFE,4.5,16,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,13,0,13,MEFE,4.5,16,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,13,30,13.5,MEFE,4.5,16,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,14,0,14,MEFE,5,16.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,14,30,14.5,MEFE,7.5,18,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,15,0,15,MEFE,9,16.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,15,30,15.5,MEFE,5.5,9,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,16,0,16,MEFE,7.5,11,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,16,30,16.5,MEFE,7.5,17.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,17,0,17,MEFE,4,14,Grass,Sitting,AR
AH5,Artemisia,Herbivore,17,30,17.5,MEFE,6,6,Forb,Sitting,AR
AH5,Artemisia,Herbivore,18,0,18,MEFE,7.5,16.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,18,30,18.5,MEFE,7.5,17.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,19,0,19,MEFE,7.5,17.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,7,30,7.5,MEFE,3,5,Forb,Sitting,AR
AH5,Artemisia,Herbivore,8,0,8,MEFE,6,12.5,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,8,30,8.5,MEFE,6,13,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,9,0,9,MEFE,6,13,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,9,30,9.5,MEFE,6,13,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,10,0,10,MEFE,6,13,Artemisia,Sitting,AR
AH5,Artemisia,Herbivore,10,30,10.5,MEFE,6,13,Artemisia,Sitting,AR
